"MacroTrends Data Download"
"MSFT - Historical Price and Volume Data"
"Note: Historical prices are adjusted for stock splits."

"Disclaimer and Terms of Use: Historical stock data is provided 'as is' and solely for informational purposes, not for trading purposes or advice."
"MacroTrends LLC expressly disclaims the accuracy, adequacy, or completeness of any data and shall not be liable for any errors, omissions or other defects in, "
"delays or interruptions in such data, or for any actions taken in reliance thereon.  Neither MacroTrends LLC nor any of our information providers will be liable"
"for any damages relating to your use of the data provided."


"ATTRIBUTION: Proper attribution requires clear indication of the data source as ""www.macrotrends.net""."
"A ""dofollow"" backlink to the originating page is also required if the data is displayed on a web page."


date,open,high,low,close,volume
2010-11-24,20.4611,20.6722,20.4286,20.5992,56825900
2010-11-26,20.4692,20.6316,20.4368,20.5017,21356500
2010-11-29,20.4530,20.6397,20.2419,20.5504,56603600
2010-11-30,20.3393,20.6803,20.2987,20.5078,75282100
2010-12-01,20.7615,21.3137,20.7534,21.1432,74123500
2010-12-02,21.3055,21.9064,21.2731,21.8333,91759200
2010-12-03,21.7684,21.9713,21.7440,21.9389,52622000
2010-12-06,21.8658,21.9064,21.7278,21.7927,36264200
2010-12-07,21.9876,22.0282,21.8008,21.8171,57860500
2010-12-08,21.7846,22.1175,21.7602,22.1094,41666800
2010-12-09,22.1500,22.1987,21.9307,21.9876,47148300
2010-12-10,22.0769,22.2474,22.0119,22.1987,37625800
2010-12-13,22.1419,22.2880,22.0627,22.1216,47943900
2010-12-14,22.1743,22.5316,22.1337,22.4260,64070500
2010-12-15,22.3530,22.7265,22.3530,22.6128,69634200
2010-12-16,22.5397,22.7265,22.4585,22.7244,57680200
2010-12-17,22.6696,22.8077,22.5316,22.6554,87456500
2010-12-20,22.6940,22.7265,22.4748,22.5803,52811000
2010-12-21,22.6128,22.8482,22.5397,22.7914,38153000
2010-12-22,22.7427,23.0594,22.7183,22.8868,42252300
2010-12-23,22.7102,22.9944,22.7021,22.9782,24902500
2010-12-27,22.8320,22.8970,22.6371,22.7914,21652800
2010-12-28,22.7102,22.8726,22.7021,22.7427,23042200
2010-12-29,22.6859,22.8320,22.6371,22.7102,19502500
2010-12-30,22.6696,22.7346,22.5519,22.6128,20786100
2010-12-31,22.5722,22.6696,22.4342,22.6615,24752000
2011-01-03,22.7752,22.8807,22.6696,22.7183,53443800
2011-01-04,22.6859,22.8726,22.6128,22.8056,54405600
2011-01-05,22.6534,22.7427,22.5478,22.7346,58998700
2011-01-06,22.7671,23.4247,22.6209,23.4004,88026300
2011-01-07,23.2542,23.3354,22.9376,23.2217,73762000
2011-01-10,22.9457,23.0594,22.7671,22.9132,57573600
2011-01-11,22.8970,22.9376,22.7752,22.8239,50298900
2011-01-12,22.8320,23.2136,22.7914,23.1811,52631100
2011-01-13,23.0025,23.0512,22.7427,22.8888,67077600
2011-01-14,22.7995,23.0431,22.6615,22.9782,62688400
2011-01-18,22.8645,23.3354,22.8482,23.2705,53322700
2011-01-19,23.1081,23.2867,22.9538,23.1162,50005900
2011-01-20,23.1406,23.1811,22.8401,23.0208,58613600
2011-01-21,23.0594,23.0837,22.7508,22.7508,58080300
2011-01-24,22.7508,23.1893,22.7265,23.0431,52047800
2011-01-25,22.8482,23.1000,22.8320,23.1000,42436600
2011-01-26,23.1487,23.5384,23.1406,23.3679,74628800
2011-01-27,23.3435,23.9200,23.1324,23.4410,146938600
2011-01-28,23.4613,23.4897,22.2880,22.5324,141249400
2011-01-31,22.5478,22.6534,22.2636,22.5113,65029000
2011-02-01,22.5722,22.7833,22.4179,22.7285,62810700
2011-02-02,22.6777,22.8239,22.6371,22.6859,45824000
2011-02-03,22.7062,22.7102,22.3611,22.4504,60340100
2011-02-04,22.4910,22.6047,22.3367,22.5478,40412200
2011-02-07,22.5722,23.0106,22.5641,22.8949,68980900
2011-02-08,22.8158,23.0106,22.7752,22.9640,34904200
2011-02-09,22.8888,22.9457,22.6615,22.7102,52905100
2011-02-10,22.6777,22.6859,22.1581,22.3286,76672400
2011-02-11,22.5397,22.5802,21.9795,22.1256,83939700
2011-02-14,22.0891,22.1419,21.8820,22.1094,56766200
2011-02-15,22.0854,22.3223,22.0119,22.0201,44116500
2011-02-16,22.0936,22.1099,21.7260,22.0691,70817900
2011-02-17,22.0282,22.3549,21.9792,22.2243,57207300
2011-02-18,22.1589,22.2243,22.0446,22.1017,68667800
2011-02-22,21.8730,22.1344,21.6607,21.7179,60889000
2011-02-23,21.6689,21.9384,21.5872,21.7179,60234100
2011-02-24,21.7587,22.1017,21.6443,21.8649,64494200
2011-02-25,21.9792,22.0119,21.6443,21.6852,53006300
2011-02-28,21.7995,21.9384,21.6525,21.7097,51379900
2011-03-01,21.7260,21.8730,21.3585,21.3666,60055000
2011-03-02,21.3258,21.5382,21.2686,21.2993,48658200
2011-03-03,21.4483,21.5627,21.3830,21.3993,68271500
2011-03-04,21.4157,21.4320,21.0726,21.1972,70437200
2011-03-07,21.3421,21.4565,20.8684,21.0073,64980400
2011-03-08,21.0481,21.2523,20.9501,21.1625,50549800
2011-03-09,21.0808,21.2196,20.9583,21.1461,39789100
2011-03-10,20.9256,20.9991,20.7051,20.7541,66549500
2011-03-11,20.7541,21.1134,20.7132,20.9746,49905800
2011-03-14,20.8194,21.0399,20.7051,20.9828,54473400
2011-03-15,20.4845,20.8031,20.4192,20.7377,76067300
2011-03-16,20.5989,20.6479,20.1578,20.2477,100725400
2011-03-17,20.4682,20.5989,20.2150,20.2395,62497000
2011-03-18,20.4682,20.5662,20.2541,20.2558,85486700
2011-03-21,20.5662,20.8929,20.5417,20.6887,46878100
2011-03-22,20.6642,20.7949,20.6071,20.6601,30895600
2011-03-23,20.6071,20.9174,20.5662,20.8603,43969000
2011-03-24,20.9093,21.1298,20.8276,21.0808,38696700
2011-03-25,21.1788,21.1951,20.9011,20.9256,57029800
2011-03-28,20.9583,21.0073,20.7296,20.7541,48973200
2011-03-29,20.6969,20.8439,20.6642,20.8194,40763500
2011-03-30,20.9093,21.0073,20.8276,20.9174,41999300
2011-03-31,20.9093,20.9746,20.6969,20.7377,63233700
2011-04-01,20.8521,20.8521,20.6724,20.8112,63114200
2011-04-04,20.7867,20.9583,20.7541,20.8684,35433700
2011-04-05,21.0889,21.3830,21.0236,21.0563,73651100
2011-04-06,21.2196,21.4892,21.1216,21.3585,65581400
2011-04-07,21.3892,21.4483,21.2114,21.3993,46134700
2011-04-08,21.3748,21.4647,21.2033,21.2931,39887600
2011-04-11,21.3911,21.4402,21.0726,21.2196,34286300
2011-04-12,21.0971,21.1134,20.8684,20.9419,36920400
2011-04-13,20.9501,21.1298,20.8766,20.9338,38144700
2011-04-14,20.7622,20.7786,20.4927,20.7622,55239900
2011-04-15,20.7949,20.8766,20.5662,20.7214,65080400
2011-04-18,20.5009,20.6479,20.1905,20.4845,58045100
2011-04-19,20.4192,20.5572,20.3130,20.5417,38892400
2011-04-20,20.8603,21.2360,20.8357,21.0399,61608600
2011-04-21,21.0644,21.1461,20.7132,20.8439,46892300
2011-04-25,20.8766,20.9256,20.6969,20.9174,33525100
2011-04-26,21.0236,21.5953,20.9664,21.3911,69200000
2011-04-27,21.4810,21.5545,21.3421,21.5463,52689000
2011-04-28,21.6117,21.9466,21.5627,21.8159,80200000
2011-04-29,21.6852,21.7587,20.7132,21.1706,319317900
2011-05-02,21.1870,21.2360,20.8112,20.9583,89825600
2011-05-03,20.9093,21.1134,20.8194,21.0808,71892900
2011-05-04,21.1134,21.4402,21.0644,21.2850,73292300
2011-05-05,21.2768,21.3013,20.9746,21.0644,55600000
2011-05-06,21.2931,21.4157,21.0318,21.1298,55993000
2011-05-09,21.0726,21.2033,20.9664,21.0971,38696400
2011-05-10,20.7296,21.1134,20.6234,20.9664,120798700
2011-05-11,20.9501,20.9583,20.5907,20.7132,78600000
2011-05-12,20.7051,20.7377,20.5009,20.6806,77400000
2011-05-13,20.6479,20.6806,20.3784,20.4437,66812300
2011-05-16,20.3865,20.4764,20.0108,20.0680,91350900
2011-05-17,20.0551,20.3058,19.9523,20.1578,82882100
2011-05-18,20.1661,20.3387,19.9359,20.2976,53931100
2011-05-19,20.4291,20.4538,20.1414,20.3181,37783600
2011-05-20,20.3223,20.4456,20.0921,20.1332,45451500
2011-05-23,19.9030,19.9359,19.7550,19.8701,52692500
2011-05-24,19.8948,19.9687,19.7632,19.8537,47691800
2011-05-25,19.8701,19.9852,19.8619,19.8865,34904200
2011-05-26,20.0181,20.5771,19.9934,20.2811,78016600
2011-05-27,20.2894,20.4702,20.2647,20.3551,50251000
2011-05-31,20.5196,20.6018,20.3058,20.5607,60196300
2011-06-01,20.5442,20.6346,20.0345,20.0838,74033500
2011-06-02,20.1332,20.2647,19.8783,19.9112,51487800
2011-06-03,19.7714,19.8454,19.5988,19.6522,60697700
2011-06-06,19.7714,19.9359,19.5413,19.7386,54778700
2011-06-07,19.8043,19.8701,19.6481,19.7797,41112600
2011-06-08,19.6481,19.7468,19.6152,19.6810,42205000
2011-06-09,19.7386,19.7632,19.5824,19.6975,42878700
2011-06-10,19.7468,19.7468,19.4755,19.4878,49327200
2011-06-13,19.5577,19.8865,19.4837,19.7632,47572500
2011-06-14,19.9770,20.1003,19.8865,19.9112,42894500
2011-06-15,19.7303,19.7386,19.4590,19.5166,49410200
2011-06-16,19.5248,19.8125,19.4426,19.7262,57184100
2011-06-17,19.9112,19.9770,19.7139,19.9441,83320400
2011-06-20,19.8701,20.2729,19.8619,20.1167,54338400
2011-06-21,20.1578,20.4373,20.0592,20.3551,49708700
2011-06-22,20.2236,20.3962,20.2154,20.2647,44287300
2011-06-23,20.0921,20.2647,19.8948,20.2483,59470400
2011-06-24,20.1496,20.1743,19.8865,19.9770,101387200
2011-06-27,19.9194,20.9306,19.9194,20.7169,92044200
2011-06-28,20.7991,21.3088,20.6840,21.2101,81032100
2011-06-29,21.1361,21.1361,20.8484,21.0621,66051000
2011-06-30,21.1608,21.3745,21.0950,21.3745,52535400
2011-07-01,21.3170,21.5143,21.2430,21.3910,52906200
2011-07-05,21.4567,21.4978,21.2923,21.3992,37805300
2011-07-06,21.3499,21.6787,21.3417,21.6458,48744200
2011-07-07,21.7774,22.0980,21.6705,22.0075,51946500
2011-07-08,21.8185,22.1802,21.7938,22.1309,58320700
2011-07-11,21.8842,22.0322,21.7774,21.8925,43999800
2011-07-12,21.8267,22.0240,21.6540,21.8185,47319300
2011-07-13,21.8678,22.1637,21.7938,21.8925,40861800
2011-07-14,21.8842,22.2049,21.6705,21.7609,46382300
2011-07-15,21.7609,22.1387,21.7609,22.0158,49132400
2011-07-18,21.8925,22.1144,21.5883,21.8596,44501900
2011-07-19,22.0404,22.7228,22.0158,22.6406,86730600
2011-07-20,22.4268,22.4844,22.1802,22.2460,49795400
2011-07-21,22.2295,22.4515,21.9089,22.2747,81737400
2011-07-22,22.0815,22.6488,21.9336,22.6323,76380600
2011-07-25,22.4104,23.0927,22.3528,22.9447,108482400
2011-07-26,22.8708,23.1379,22.8379,23.0845,74636500
2011-07-27,22.9201,23.0064,22.3611,22.4679,71488700
2011-07-28,22.4350,23.0763,22.3693,22.7885,83761400
2011-07-29,22.6241,22.7803,22.4104,22.5255,104394800
2011-08-01,22.6159,22.7598,21.9911,22.4186,61838400
2011-08-02,22.1802,22.5666,21.9993,22.0322,63883100
2011-08-03,22.0569,22.1966,21.7691,22.1309,64581200
2011-08-04,21.8102,22.0898,21.3170,21.3252,92949500
2011-08-05,21.3499,21.4567,20.7415,21.1115,112071700
2011-08-08,20.5689,21.0457,20.0510,20.1249,134257200
2011-08-09,20.3140,21.0621,19.7550,21.0293,126268900
2011-08-10,20.5113,20.6264,19.8125,19.8948,127819900
2011-08-11,20.1414,20.8648,20.0592,20.7086,90690100
2011-08-12,20.6593,20.8278,20.2647,20.6346,64787100
2011-08-15,20.7497,21.0293,20.6758,20.9717,56529400
2011-08-16,20.8600,21.1703,20.7235,20.9717,54251500
2011-08-17,20.8890,21.2613,20.6242,20.8848,50923700
2011-08-18,20.3264,20.7566,19.8797,20.4092,105714200
2011-08-19,20.1941,20.3678,19.7804,19.8962,77397900
2011-08-22,20.2023,20.2602,19.6811,19.8383,54721000
2011-08-23,19.8797,20.4753,19.8797,20.4505,59670600
2011-08-24,20.3926,20.6242,20.2023,20.5994,45329700
2011-08-25,20.7483,20.8145,20.2685,20.3264,48192000
2011-08-26,20.2768,20.9634,20.2023,20.8890,71957000
2011-08-29,21.1206,21.3936,20.9883,21.3771,38863200
2011-08-30,21.2861,21.8652,21.2613,21.6997,57341400
2011-08-31,21.7494,22.0968,21.7245,22.0058,59300800
2011-09-01,21.8900,22.2209,21.6832,21.6832,60510800
2011-09-02,21.3274,21.5094,21.2282,21.3440,43894400
2011-09-06,20.8476,21.1703,20.7732,21.1041,54929300
2011-09-07,21.2530,21.5094,21.1537,21.5094,41961000
2011-09-08,21.5094,22.0555,21.4681,21.6914,65811900
2011-09-09,21.5094,21.6584,21.0958,21.2943,64529200
2011-09-12,21.1827,21.4515,20.9055,21.4184,55046100
2011-09-13,21.4433,21.6625,21.3523,21.5425,48792300
2011-09-14,21.6501,22.1713,21.4184,21.9231,66739200
2011-09-15,22.1134,22.3615,21.7659,22.3285,67808300
2011-09-16,22.3781,22.5601,22.1961,22.4360,89681500
2011-09-19,22.1713,22.5932,22.0058,22.5105,52324900
2011-09-20,22.5932,22.7504,22.2788,22.3202,49211900
2011-09-21,22.3781,22.3864,21.4846,21.5012,72750700
2011-09-22,20.9303,21.2199,20.3512,20.7318,96278300
2011-09-23,20.5994,20.8062,20.4257,20.7318,64768100
2011-09-26,20.8393,21.1123,20.4588,21.0462,51057600
2011-09-27,21.2282,21.4433,21.0544,21.2364,55620700
2011-09-28,21.4515,21.8155,21.1041,21.1578,60736200
2011-09-29,21.4929,21.6501,20.7566,21.0544,63407300
2011-09-30,20.8476,21.0958,20.5829,20.5912,54060500
2011-10-03,20.4505,20.9593,20.2851,20.2933,64592500
2011-10-04,20.1031,21.0048,20.0700,20.9634,83485400
2011-10-05,21.0296,21.6418,20.8145,21.4184,94061300
2011-10-06,21.4267,21.8404,21.2613,21.7907,55111400
2011-10-07,21.7907,21.9314,21.6749,21.7163,52741600
2011-10-10,21.9893,22.3119,21.8983,22.2871,41815300
2011-10-11,22.2209,22.3946,22.1051,22.3367,38826200
2011-10-12,22.4856,22.5932,22.2540,22.3036,52489800
2011-10-13,22.1382,22.5022,22.0224,22.4856,43823500
2011-10-14,22.5932,22.7504,22.3533,22.5601,50947700
2011-10-17,22.4310,22.6842,22.2126,22.3202,39453300
2011-10-18,22.2871,22.6676,22.1713,22.5932,52487900
2011-10-19,22.6428,22.7256,22.3450,22.4443,42880000
2011-10-20,22.5518,22.6180,21.8404,22.3698,76300200
2011-10-21,22.4608,22.4939,22.1713,22.4691,76620600
2011-10-24,22.3864,22.6676,22.3698,22.4939,56897800
2011-10-25,22.4029,22.5270,22.1051,22.1795,53554600
2011-10-26,22.3615,22.3864,21.5922,21.9975,63029900
2011-10-27,22.4443,22.6676,22.0472,22.5436,74512400
2011-10-28,22.4525,22.4939,22.1630,22.3202,57712100
2011-10-31,22.1340,22.3367,22.0224,22.0306,46799000
2011-11-01,21.6666,21.7742,21.3936,21.5012,61182600
2011-11-02,21.5922,21.6749,21.2613,21.5177,53533100
2011-11-03,21.7080,21.9934,21.4929,21.9479,65836100
2011-11-04,21.8238,21.8404,21.5094,21.7163,36549200
2011-11-07,21.6832,22.1878,21.6170,22.1713,42589700
2011-11-08,22.3450,22.5022,22.0761,22.4691,47822500
2011-11-09,21.9975,22.1299,21.5591,21.6749,62950900
2011-11-10,21.8983,21.9231,21.6087,21.7411,32514400
2011-11-11,21.9892,22.3988,21.9810,22.2623,37903000
2011-11-14,22.2374,22.3367,22.0472,22.1382,34199200
2011-11-15,22.1371,22.4538,22.0037,22.2871,43874200
2011-11-16,22.0621,22.0954,21.7037,21.7287,53262800
2011-11-17,21.6787,21.7037,21.2036,21.2869,70977500
2011-11-18,21.2369,21.2536,20.9619,21.0869,47626200
2011-11-21,21.0369,21.0452,20.7535,20.8368,61882500
2011-11-22,20.7452,20.8035,20.5451,20.6618,49204500
2011-11-23,20.5118,20.6618,20.3951,20.3951,49099700
2011-11-25,20.3201,20.5618,20.2534,20.2534,26164600
2011-11-28,20.7868,20.8118,20.5785,20.7285,46766700
2011-11-29,20.6868,20.8702,20.6285,20.7035,40917100
2011-11-30,21.1453,21.3244,20.9535,21.3203,81350900
2011-12-01,21.3036,21.3619,21.0035,21.0702,48545400
2011-12-02,21.3286,21.3536,20.9702,21.0202,52293800
2011-12-05,21.4870,21.5036,21.2536,21.4203,56818400
2011-12-06,21.5120,21.5620,21.3453,21.3869,46175300
2011-12-07,21.3953,21.4703,21.1161,21.3369,62667000
2011-12-08,21.2369,21.4369,21.1452,21.1702,60522200
2011-12-09,21.2703,21.5620,21.2536,21.4203,53788500
2011-12-12,21.1786,21.3119,21.0786,21.2619,38945900
2011-12-13,21.4620,21.7537,21.3794,21.4703,54581100
2011-12-14,21.4369,21.5536,21.3119,21.3286,47926400
2011-12-15,21.4369,21.5703,21.2869,21.3036,46213900
2011-12-16,21.3953,21.8120,21.3619,21.6703,101408100
2011-12-19,21.6870,21.7703,21.2202,21.2786,52258300
2011-12-20,21.5536,21.7537,21.5120,21.6912,60767600
2011-12-21,21.6787,21.8287,21.2036,21.4703,64132500
2011-12-22,21.5203,21.5536,21.2327,21.5120,35794100
2011-12-23,21.5954,21.7037,21.4453,21.6953,23205800
2011-12-27,21.6370,21.7870,21.6120,21.7037,21287200
2011-12-28,21.7620,21.7953,21.4703,21.5203,29822500
2011-12-29,21.6286,21.7120,21.5536,21.6870,22616900
2011-12-30,21.6703,21.7703,21.5953,21.6370,27395700
2012-01-03,22.1287,22.4705,21.9954,22.3079,64731500
2012-01-04,22.3537,22.8955,22.3204,22.8372,80516100
2012-01-05,22.8205,23.1106,22.7455,23.0706,56081400
2012-01-06,22.9455,23.4956,22.9414,23.4248,99455500
2012-01-09,23.3789,23.4206,23.1039,23.1206,59706800
2012-01-10,23.2789,23.4623,23.1289,23.2039,60014400
2012-01-11,22.8622,23.3206,22.8122,23.1039,65582400
2012-01-12,23.2289,23.3539,23.0414,23.3373,49370800
2012-01-13,23.2789,23.5456,23.1622,23.5456,60196100
2012-01-17,23.6707,23.8790,23.4790,23.5498,72395300
2012-01-18,23.5956,23.6707,23.3123,23.5290,64860600
2012-01-19,23.4706,23.6998,23.3623,23.4373,74053500
2012-01-20,24.0207,24.7875,23.9624,24.7625,165902900
2012-01-23,24.6292,24.9625,24.4625,24.7792,76078100
2012-01-24,24.5625,24.6461,24.3208,24.4541,51703300
2012-01-25,24.2291,24.7125,24.2291,24.6375,59231700
2012-01-26,24.6792,24.7542,24.5041,24.5875,49102800
2012-01-27,24.5458,24.6125,24.3124,24.3624,44187700
2012-01-30,24.1457,24.6875,24.0291,24.6792,51114800
2012-01-31,24.7208,24.7542,24.3624,24.6125,50572400
2012-02-01,24.8292,25.0459,24.8042,24.9125,67409900
2012-02-02,24.9209,25.1459,24.7625,24.9625,52223300
2012-02-03,25.1210,25.3376,25.0792,25.2043,41838500
2012-02-06,25.0376,25.1876,24.9792,25.1709,28039700
2012-02-07,25.1292,25.4085,25.0459,25.2959,39242400
2012-02-08,25.2209,25.5626,25.1876,25.5543,49659100
2012-02-09,25.5710,25.6710,25.4043,25.6460,50481600
2012-02-10,25.5376,25.6710,25.3043,25.4168,44605300
2012-02-13,25.5293,25.6460,25.3626,25.4876,33319800
2012-02-14,25.4464,25.5555,25.0437,25.3793,59644000
2012-02-15,25.4465,25.4967,25.1947,25.2115,43311300
2012-02-16,25.4296,26.4700,25.4212,26.2476,94705100
2012-02-17,26.1763,26.2770,25.9666,26.2183,70036500
2012-02-21,26.1595,26.5203,26.1344,26.3777,50829900
2012-02-22,26.3861,26.5790,26.1595,26.2350,49253200
2012-02-23,26.1763,26.5035,26.0085,26.3189,35034700
2012-02-24,26.4112,26.4280,26.2099,26.4112,35575400
2012-02-27,26.2099,26.4280,26.0924,26.3022,34568400
2012-02-28,26.3525,26.7888,26.3273,26.7384,45230600
2012-02-29,26.7510,26.8475,26.5203,26.6294,59323600
2012-03-01,26.7888,27.1747,26.7217,27.0908,77344100
2012-03-02,27.1076,27.2167,26.8475,26.9104,47314200
2012-03-05,26.8559,26.8895,26.5287,26.6797,45240000
2012-03-06,26.4616,26.8307,26.4196,26.4742,51932900
2012-03-07,26.5706,26.7804,26.4532,26.7133,34340400
2012-03-08,26.8811,27.0237,26.7636,26.8559,36747400
2012-03-09,26.9314,26.9817,26.7804,26.8391,34628400
2012-03-12,26.8223,27.0153,26.6965,26.8811,34073600
2012-03-13,27.0489,27.4264,26.9734,27.4096,48951700
2012-03-14,27.2922,27.5858,27.2586,27.4935,41986900
2012-03-15,27.5103,27.6361,27.3341,27.5606,49068300
2012-03-16,27.6110,27.6445,27.2670,27.3509,65626400
2012-03-19,27.2964,27.3593,26.9734,27.0153,44789200
2012-03-20,26.9314,26.9734,26.6294,26.8391,41566800
2012-03-21,26.8139,26.9734,26.6965,26.7720,37928600
2012-03-22,26.6881,26.9230,26.6713,26.8433,31749500
2012-03-23,26.9314,26.9398,26.6126,26.8559,35912200
2012-03-26,27.0069,27.3593,26.9775,27.3425,36758300
2012-03-27,27.3928,27.4348,27.1831,27.2838,36274900
2012-03-28,27.2838,27.4348,26.8811,27.0069,41344800
2012-03-29,26.8978,27.0069,26.6881,26.9482,37038500
2012-03-30,27.1831,27.1915,26.8811,27.0614,31749400
2012-04-02,27.0321,27.2334,26.8056,27.0908,35853600
2012-04-03,26.9817,27.0069,26.5622,26.7972,42752100
2012-04-04,26.5622,26.5874,26.0505,26.1847,49455900
2012-04-05,26.1344,26.5371,26.0506,26.4448,50368600
2012-04-09,26.1931,26.3441,25.9833,26.0924,31056400
2012-04-10,26.0589,26.1679,25.4212,25.5639,54131300
2012-04-11,25.5303,25.6142,25.3625,25.4590,43014000
2012-04-12,25.5722,26.0421,25.5219,25.9875,38304000
2012-04-13,25.9162,26.1428,25.7736,25.8491,39749200
2012-04-16,26.0001,26.1679,25.8156,26.0714,38124800
2012-04-17,26.2350,26.5203,26.1763,26.3777,34361500
2012-04-18,26.2434,26.2686,26.0421,26.1260,40552900
2012-04-19,26.1176,26.5790,25.9582,26.0169,54781200
2012-04-20,26.9734,27.5942,26.8895,27.1999,106045000
2012-04-23,27.1076,27.2670,26.8727,26.9482,61398200
2012-04-24,27.0237,27.2838,26.7049,26.7804,40871100
2012-04-25,26.7804,27.1160,26.7384,27.0153,62495500
2012-04-26,26.9482,27.0405,26.7804,26.9398,40308100
2012-04-27,26.9482,27.0321,26.7468,26.8307,41419100
2012-04-30,26.8307,26.9398,26.7804,26.8601,35697200
2012-05-01,26.8895,27.1286,26.8056,26.8559,43832300
2012-05-02,26.7217,26.7846,26.5455,26.6797,37385300
2012-05-03,26.7468,26.7636,26.5203,26.6461,31501300
2012-05-04,26.3861,26.4867,25.9414,25.9917,57927200
2012-05-07,25.7568,25.8911,25.6478,25.7149,48641400
2012-05-08,25.5722,25.8239,25.3122,25.5890,46328300
2012-05-09,25.3289,25.8659,25.2534,25.8072,50309300
2012-05-10,25.8911,26.0253,25.5471,25.7904,43839200
2012-05-11,25.7484,26.4616,25.7484,26.1428,43459300
2012-05-14,25.8575,26.0421,25.7065,25.7400,40528900
2012-05-15,25.8767,26.0076,25.4628,25.5135,61822800
2012-05-16,25.5980,25.6064,25.1166,25.2517,60083700
2012-05-17,25.3277,25.5122,25.0912,25.0997,48484000
2012-05-18,25.1588,25.1757,24.6352,24.7197,56205300
2012-05-21,24.5761,25.1588,24.5423,25.1250,38787900
2012-05-22,25.0744,25.2348,24.9139,25.1335,39504900
2012-05-23,24.7872,24.8294,24.1876,24.5845,65171000
2012-05-24,24.6268,24.7450,24.2889,24.5507,52575000
2012-05-25,24.6605,24.7957,24.5001,24.5423,29507200
2012-05-29,24.8126,25.0997,24.6774,24.9646,37758800
2012-05-30,24.7872,24.8962,24.5930,24.7788,41585500
2012-05-31,24.7450,24.8463,24.4410,24.6521,39134000
2012-06-01,24.2889,24.4578,24.0187,24.0271,56634300
2012-06-04,24.1707,24.3058,23.9173,24.1116,47926300
2012-06-05,24.0778,24.2805,23.9765,24.0736,45715400
2012-06-06,24.3903,24.8041,24.3291,24.7872,46860500
2012-06-07,25.0321,25.0828,24.6352,24.6859,37792800
2012-06-08,24.6690,25.0659,24.5339,25.0406,42551100
2012-06-11,25.1081,25.1757,24.3396,24.4029,46361900
2012-06-12,24.5761,24.7450,24.3565,24.7365,35337900
2012-06-13,24.6774,24.8632,24.5339,24.6014,32984600
2012-06-14,24.7703,24.8801,24.3903,24.7788,39458900
2012-06-15,24.9899,25.4037,24.9054,25.3531,62314400
2012-06-18,25.3277,25.3615,25.0912,25.2010,58679900
2012-06-19,25.4966,26.2736,25.3784,25.9273,75725800
2012-06-20,26.1216,26.2229,25.8767,26.1216,36257100
2012-06-21,26.1469,26.2989,25.3868,25.4502,48456600
2012-06-22,25.5895,25.9527,25.3615,25.9273,45098100
2012-06-25,25.5896,25.6064,25.0152,25.2222,42217200
2012-06-26,25.3362,25.5642,25.2855,25.3531,38421300
2012-06-27,25.4966,25.7584,25.3615,25.4797,33781700
2012-06-28,25.3193,25.3784,24.8463,25.2602,45328400
2012-06-29,25.7162,25.9189,25.4544,25.8344,55227200
2012-07-02,25.8598,25.8598,25.5135,25.8091,30589100
2012-07-03,25.5304,25.9780,25.4797,25.9780,20938100
2012-07-05,25.8344,25.9949,25.6529,25.9273,28801900
2012-07-06,25.8513,25.9273,25.2939,25.4924,38294800
2012-07-09,25.4375,25.5304,25.1504,25.3362,30680800
2012-07-10,25.4037,25.5220,24.9223,25.1166,37534100
2012-07-11,25.0912,25.1124,24.5803,24.7450,39184900
2012-07-12,24.6183,24.6436,24.1031,24.1791,63523600
2012-07-13,24.2889,24.8970,24.2552,24.8210,39085000
2012-07-16,24.8970,24.9392,24.5254,24.8632,27900600
2012-07-17,25.0321,25.2179,24.6605,25.0490,33771300
2012-07-18,24.9983,25.7162,24.8801,25.7162,41090400
2012-07-19,25.7669,26.0118,25.6571,25.8978,46663200
2012-07-20,26.1807,26.2229,25.3784,25.4333,64021700
2012-07-23,24.9730,24.9815,24.5001,24.7281,55151900
2012-07-24,24.6944,24.7957,24.4072,24.6183,47723300
2012-07-25,24.6943,24.7703,24.3058,24.3481,45579500
2012-07-26,24.6859,24.9139,24.5676,24.6268,45301400
2012-07-27,24.8970,25.2095,24.6436,25.1293,44242600
2012-07-30,25.1250,25.1841,24.8801,25.0321,28905000
2012-07-31,24.8970,25.0912,24.7703,24.8886,37620900
2012-08-01,24.9899,25.0406,24.6690,24.8379,31721800
2012-08-02,24.6690,24.9350,24.4663,24.6521,39520500
2012-08-03,24.9392,25.2855,24.8970,25.1250,35859400
2012-08-06,25.3362,25.4291,25.1757,25.2939,27471800
2012-08-07,25.3953,25.6318,25.2264,25.5557,28002900
2012-08-08,25.5135,25.7331,25.4291,25.6149,26257600
2012-08-09,25.6655,25.8851,25.5895,25.7584,24920800
2012-08-10,25.7584,25.8598,25.5473,25.6909,27810300
2012-08-13,25.6318,25.7247,25.4713,25.6655,23049100
2012-08-14,25.7594,25.8359,25.5128,25.6149,34551400
2012-08-15,25.5979,25.7424,25.5213,25.6744,24351000
2012-08-16,25.8108,26.3035,25.7254,26.1675,35787200
2012-08-17,26.2865,26.2865,26.0059,26.2695,32589900
2012-08-20,26.2015,26.2270,25.9974,26.1335,23737700
2012-08-21,26.1505,26.3205,26.0229,26.1845,28822700
2012-08-22,26.0059,26.1505,25.8997,25.9634,33437400
2012-08-23,25.8359,25.8444,25.5724,25.7211,28355600
